ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,DépenseTotale,Anciennete,TotalChildren,features,scaledFeatures,Education_index,Marital_Status_index,Education_encoded,Marital_Status_encoded,features_,pca_features
1331,1977,Graduation,Single,35790,1,0,,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,72,0,1,"[47.0,54.0,72.0,0.0,1.0]","[-0.6837574213042648,0.1688608707403802,-0.8863409636376236,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-0.6837574213042648,0.1688608707403802,-0.8863409636376236,0.06591298942057865,1.0,1.0])","[0.6963099500395183,-0.6260666699390122]"
2225,1977,Graduation,Divorced,82582,0,0,,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,3,11,1,47,1617,0,0,"[47.0,54.0,1617.0,0.0,0.0]","[-0.6837574213042648,0.1688608707403802,1.6790418948504782,0.0,-1.264223013300979]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[-0.6837574213042648,0.1688608707403802,1.6790418948504782,-1.264223013300979,1.0,1.0])","[-2.060847563945155,-0.4961862882706139]"
9381,1978,Graduation,Married,66373,1,1,,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,46,606,0,2,"[46.0,57.0,606.0,0.0,2.0]","[-0.7672015304691543,0.27244325790381013,0.00033505347088534453,0.0,1.3960489921421362]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.7672015304691543,0.27244325790381013,0.00033505347088534453,1.3960489921421362,1.0,1.0])","[1.0046070000520821,-0.2578743076532236]"
6260,1955,Master,Together,82384,0,0,,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,3,11,1,69,1957,0,0,"[69.0,55.0,1957.0,0.0,0.0]","[1.152012980323305,0.20338833312819019,2.243592167915821,0.0,-1.264223013300979]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[1.152012980323305,0.20338833312819019,2.243592167915821,-1.264223013300979,1.0,1.0])","[-2.519459062807973,1.1699623982196985]"
10383,1966,Graduation,Divorced,70287,0,0,,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,3,11,1,58,1093,0,0,"[58.0,30.0,1093.0,0.0,0.0]","[0.2341277795095201,-0.6597982265670591,0.8089702975380086,0.0,-1.264223013300979]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[0.2341277795095201,-0.6597982265670591,0.8089702975380086,-1.264223013300979,1.0,1.0])","[-1.4678652972385438,-0.22754743416946685]"
7437,1988,Graduation,Single,27938,1,0,,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,3,11,0,36,29,0,1,"[36.0,31.0,29.0,0.0,1.0]","[-1.6016426221180498,-0.6252707641792492,-0.9577399687605934,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-1.6016426221180498,-0.6252707641792492,-0.9577399687605934,0.06591298942057865,1.0,1.0])","[0.7796741708108091,-1.7858051057944615]"
8557,1982,Graduation,Single,51381,1,0,,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,46,0,1,"[42.0,57.0,46.0,0.0,1.0]","[-1.1009779671287125,0.27244325790381013,-0.9295124551073263,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-1.1009779671287125,0.27244325790381013,-0.9295124551073263,0.06591298942057865,1.0,1.0])","[0.739551013562336,-0.9404544522790997]"
8375,1968,PhD,Married,55954,0,1,,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,3,11,0,56,518,0,1,"[56.0,63.0,518.0,0.0,1.0]","[0.06723956117974103,0.47960803223066995,-0.1457838407342622,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[0.06723956117974103,0.47960803223066995,-0.1457838407342622,0.06591298942057865,1.0,1.0])","[0.14543106995714028,0.2693987411825284]"
6853,1982,Master,Single,75777,0,0,,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1,42,1438,0,0,"[42.0,12.0,1438.0,0.0,0.0]","[-1.1009779671287125,-1.2812925495476386,1.3818227805013712,0.0,-1.264223013300979]",2.0,2.0,"(4,[2],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,7,11],[-1.1009779671287125,-1.2812925495476386,1.3818227805013712,-1.264223013300979,1.0,1.0])","[-1.8296690648144618,-1.5659761613861283]"
3076,1975,Graduation,Together,66653,1,1,,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,3,11,0,49,612,0,2,"[49.0,18.0,612.0,0.0,2.0]","[-0.5168692029744857,-1.0741277752207787,0.01029770534850904,0.0,1.3960489921421362]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.5168692029744857,-1.0741277752207787,0.01029770534850904,1.3960489921421362,1.0,1.0])","[0.996231790574634,-0.6643943492248757]"
1012,1952,Graduation,Single,61823,0,1,,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,72,884,0,1,"[72.0,26.0,884.0,0.0,1.0]","[1.4023453078179735,-0.7979080761182991,0.46193792380078325,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[1.4023453078179735,-0.7979080761182991,0.46193792380078325,0.06591298942057865,1.0,1.0])","[-0.32173412905950044,0.9097729077365192]"
6518,1951,PhD,Widow,67680,0,1,,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,3,11,0,73,606,0,1,"[73.0,8.0,606.0,0.0,1.0]","[1.4857894169828632,-1.4194023990988787,0.00033505347088534453,0.0,0.06591298942057865]",1.0,4.0,"(4,[1],[1.0])","(7,[4],[1.0])","(16,[0,1,2,4,6,13],[1.4857894169828632,-1.4194023990988787,0.00033505347088534453,0.06591298942057865,1.0,1.0])","[0.006412065939484549,0.6243733565072278]"
4137,1948,Graduation,Together,70666,0,0,,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,3,11,0,76,1076,0,0,"[76.0,29.0,1076.0,0.0,0.0]","[1.7361217444775316,-0.6943256889548691,0.7807427838847415,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[1.7361217444775316,-0.6943256889548691,0.7807427838847415,-1.264223013300979,1.0,1.0])","[-1.4947915378926202,1.032663834088399]"
8082,1971,Graduation,Married,25721,1,0,,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,53,34,0,1,"[53.0,75.0,34.0,0.0,1.0]","[-0.18309276631492757,0.8939375808843897,-0.9494377588625736,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.18309276631492757,0.8939375808843897,-0.9494377588625736,0.06591298942057865,1.0,1.0])","[0.7218676950225,0.12582017613836055]"
1386,1967,Graduation,Together,32474,1,1,,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,11,0,2,"[57.0,0.0,11.0,0.0,2.0]","[0.15068367034463057,-1.6956220982013583,-0.9876279243934645,0.0,1.3960489921421362]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.15068367034463057,-1.6956220982013583,-0.9876279243934645,1.3960489921421362,1.0,1.0])","[1.6868385435133015,-0.5328641983135333]"
9369,1979,2n Cycle,Single,88194,0,1,,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,45,1274,0,1,"[45.0,19.0,1274.0,0.0,1.0]","[-0.8506456396340438,-1.039600312832969,1.1095102958463234,0.0,0.06591298942057865]",3.0,2.0,"(4,[3],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,8,11],[-0.8506456396340438,-1.039600312832969,1.1095102958463234,0.06591298942057865,1.0,1.0])","[-0.709632653845294,-1.024567974066072]"
4477,1958,Graduation,Together,69096,0,1,,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,66,653,0,1,"[66.0,4.0,653.0,0.0,1.0]","[0.9016806528286364,-1.5575122486501185,0.07837582651227096,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.9016806528286364,-1.5575122486501185,0.07837582651227096,0.06591298942057865,1.0,1.0])","[-0.029994300044709953,0.07448797429157594]"
1357,1970,Graduation,Together,74854,1,2,,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,3,11,0,54,1562,0,3,"[54.0,90.0,1562.0,0.0,3.0]","[-0.09964865715003804,1.4118495167015392,1.587717585972261,0.0,2.7261849948636936]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.09964865715003804,1.4118495167015392,1.587717585972261,2.7261849948636936,1.0,1.0])","[0.7867900137715046,1.3343785186239197]"
1402,1954,Master,Married,66991,0,0,,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,70,1253,0,0,"[70.0,1.0,1253.0,0.0,0.0]","[1.2354570894881944,-1.6610946358135483,1.0746410142746405,0.0,-1.264223013300979]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[1.2354570894881944,-1.6610946358135483,1.0746410142746405,-1.264223013300979,1.0,1.0])","[-1.6830427678411772,0.2040995583345628]"
10629,1973,2n Cycle,Married,51381,1,0,,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,3,11,0,51,109,0,1,"[51.0,25.0,109.0,0.0,1.0]","[-0.3499809846447066,-0.8324355385061091,-0.8249046103922775,0.0,0.06591298942057865]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[-0.3499809846447066,-0.8324355385061091,-0.8249046103922775,0.06591298942057865,1.0,1.0])","[0.6470889629348627,-0.7943381452504725]"
6312,1959,Graduation,Married,65031,0,1,,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,65,863,0,1,"[65.0,29.0,863.0,0.0,1.0]","[0.8182365436637469,-0.6943256889548691,0.4270686422291003,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.8182365436637469,-0.6943256889548691,0.4270686422291003,0.06591298942057865,1.0,1.0])","[-0.27915033931127925,0.45437145960616043]"
8132,1975,PhD,Married,60631,1,1,,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,3,11,0,49,661,0,2,"[49.0,88.0,661.0,0.0,2.0]","[-0.5168692029744857,1.3427945919259192,0.09165936234910256,0.0,1.3960489921421362]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.5168692029744857,1.3427945919259192,0.09165936234910256,1.3960489921421362,1.0,1.0])","[0.9267005730963496,0.4632751566144901]"
1050,1952,Graduation,Married,28332,0,0,,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,72,65,0,0,"[72.0,58.0,65.0,0.0,0.0]","[1.4023453078179735,0.3069707202916201,-0.8979640574948512,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[1.4023453078179735,0.3069707202916201,-0.8979640574948512,-1.264223013300979,1.0,1.0])","[-0.29730234412462064,0.9566601644111244]"
5846,1977,Graduation,Divorced,40246,1,0,,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,47,13,0,1,"[47.0,68.0,13.0,0.0,1.0]","[-0.6837574213042648,0.6522453441697198,-0.9843070404342565,0.0,0.06591298942057865]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[-0.6837574213042648,0.6522453441697198,-0.9843070404342565,0.06591298942057865,1.0,1.0])","[0.763513411490923,-0.4177875223391318]"
1859,1972,Master,Married,75251,0,0,,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,52,1890,0,0,"[52.0,34.0,1890.0,0.0,0.0]","[-0.2665368754798171,-0.5216883770158193,2.1323425552823565,0.0,-1.264223013300979]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[-0.2665368754798171,-0.5216883770158193,2.1323425552823565,-1.264223013300979,1.0,1.0])","[-2.3924248963203394,-0.3907300580727587]"
7503,1976,Graduation,Single,75825,0,0,,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,48,2209,0,0,"[48.0,40.0,2209.0,0.0,0.0]","[-0.6003133121393752,-0.3145236026889594,2.662023546776016,0.0,-1.264223013300979]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-0.6003133121393752,-0.3145236026889594,2.662023546776016,-1.264223013300979,1.0,1.0])","[-2.759034118148092,-0.49965743239890326]"
10401,1976,2n Cycle,Together,26326,0,0,,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,48,18,0,0,"[48.0,12.0,18.0,0.0,0.0]","[-0.6003133121393752,-1.2812925495476386,-0.9760048305362369,0.0,-1.264223013300979]",3.0,1.0,"(4,[3],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,8,10],[-0.6003133121393752,-1.2812925495476386,-0.9760048305362369,-1.264223013300979,1.0,1.0])","[-0.1713144607781485,-1.4953033146407468]"
1618,1965,Graduation,Together,56046,0,0,,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,59,692,0,0,"[59.0,9.0,692.0,0.0,0.0]","[0.31757188867440966,-1.3848749367110686,0.143133063716825,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.31757188867440966,-1.3848749367110686,0.143133063716825,-1.264223013300979,1.0,1.0])","[-0.9942077491966809,-0.591596895168519]"
3332,1985,Graduation,Single,29760,1,0,,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,39,165,0,1,"[39.0,87.0,165.0,0.0,1.0]","[-1.351310294623381,1.3082671295381094,-0.7319198595344563,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-1.351310294623381,1.3082671295381094,-0.7319198595344563,0.06591298942057865,1.0,1.0])","[0.6020737379264348,-0.6459909966651537]"
2261,1969,Graduation,Married,26304,1,0,,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,16,0,1,"[55.0,5.0,16.0,0.0,1.0]","[-0.0162045479851485,-1.5229847862623085,-0.9793257144954447,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.0162045479851485,-1.5229847862623085,-0.9793257144954447,0.06591298942057865,1.0,1.0])","[0.7496150615937788,-0.8518070137879468]"
5346,1973,2n Cycle,Married,23559,1,0,,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,51,79,0,1,"[51.0,87.0,79.0,0.0,1.0]","[-0.3499809846447066,1.3082671295381094,-0.8747178697803959,0.0,0.06591298942057865]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[-0.3499809846447066,1.3082671295381094,-0.8747178697803959,0.06591298942057865,1.0,1.0])","[0.6720369078565057,0.18604643121880748]"
4119,1963,Master,Together,38620,0,0,,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,61,318,0,0,"[61.0,56.0,318.0,0.0,0.0]","[0.48446010700418873,0.23791579551600014,-0.4778722366550521,0.0,-1.264223013300979]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[0.48446010700418873,0.23791579551600014,-0.4778722366550521,-1.264223013300979,1.0,1.0])","[-0.5664277211783332,0.205771449183595]"
535,1987,Graduation,Divorced,81361,0,0,,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,37,778,0,0,"[37.0,18.0,778.0,0.0,0.0]","[-1.51819851295316,-1.0741277752207787,0.2859310739627646,0.0,-1.264223013300979]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[-1.51819851295316,-1.0741277752207787,0.2859310739627646,-1.264223013300979,1.0,1.0])","[-1.039496815890835,-1.991566482371724]"
5268,1960,Graduation,Married,29440,1,1,,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,64,56,0,2,"[64.0,95.0,56.0,0.0,2.0]","[0.7347924344988573,1.584486828640589,-0.9129080353112867,0.0,1.3960489921421362]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.7347924344988573,1.584486828640589,-0.9129080353112867,1.3960489921421362,1.0,1.0])","[1.5994908870954672,1.4900890636731519]"
273,1970,Master,Married,36138,1,1,,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,54,151,0,2,"[54.0,48.0,151.0,0.0,2.0]","[-0.09964865715003804,-0.038303903586479636,-0.7551660472489116,0.0,1.3960489921421362]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[-0.09964865715003804,-0.038303903586479636,-0.7551660472489116,1.3960489921421362,1.0,1.0])","[1.5215788828620394,0.05367810097347124]"
4452,1957,Graduation,Single,50388,0,1,,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,67,372,0,1,"[67.0,3.0,372.0,0.0,1.0]","[0.9851247619935259,-1.5920397110379285,-0.3882083697564388,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[0.9851247619935259,-1.5920397110379285,-0.3882083697564388,0.06591298942057865,1.0,1.0])","[0.29883165207578327,0.05921415937007213]"
8504,1973,Graduation,Married,79593,0,0,,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,51,1366,0,0,"[51.0,70.0,1366.0,0.0,0.0]","[-0.3499809846447066,0.7213002689453398,1.2622709579698868,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.3499809846447066,0.7213002689453398,1.2622709579698868,-1.264223013300979,1.0,1.0])","[-1.7781022093080607,-0.01965663681078719]"
771,1967,Graduation,Together,54178,0,1,,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,57,194,0,1,"[57.0,79.0,194.0,0.0,1.0]","[0.15068367034463057,1.0320474304356295,-0.6837670421259417,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.15068367034463057,1.0320474304356295,-0.6837670421259417,0.06591298942057865,1.0,1.0])","[0.5220935844009219,0.5142188290990493]"
8996,1957,PhD,Married,51381,2,1,,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,3,11,0,67,603,0,3,"[67.0,4.0,603.0,0.0,3.0]","[0.9851247619935259,-1.5575122486501185,-0.004646272467926503,0.0,2.7261849948636936]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[0.9851247619935259,-1.5575122486501185,-0.004646272467926503,2.7261849948636936,1.0,1.0])","[1.8977848691515398,0.6482803771437812]"
9235,1957,Graduation,Single,51381,1,1,,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,18,0,2,"[67.0,45.0,18.0,0.0,2.0]","[0.9851247619935259,-0.14188629074990955,-0.9760048305362369,0.0,1.3960489921421362]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[0.9851247619935259,-0.14188629074990955,-0.9760048305362369,1.3960489921421362,1.0,1.0])","[1.6448368125137933,0.8972599251672178]"
5798,1973,Master,Together,51381,0,0,,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,3,11,0,51,985,0,0,"[51.0,87.0,985.0,0.0,0.0]","[-0.3499809846447066,1.3082671295381094,0.6296425637407821,0.0,-1.264223013300979]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[-0.3499809846447066,1.3082671295381094,0.6296425637407821,-1.264223013300979,1.0,1.0])","[-1.3317906430297313,0.155668273207738]"
11178,1972,Master,Single,42394,1,0,,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,52,32,0,1,"[52.0,69.0,32.0,0.0,1.0]","[-0.2665368754798171,0.6867728065575298,-0.9527586428217816,0.0,0.06591298942057865]",2.0,2.0,"(4,[2],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,7,11],[-0.2665368754798171,0.6867728065575298,-0.9527586428217816,0.06591298942057865,1.0,1.0])","[0.727852552815211,-0.04141928172260134]"
2230,1970,PhD,Married,23626,1,0,,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,54,43,0,1,"[54.0,84.0,43.0,0.0,1.0]","[-0.09964865715003804,1.2046847423746794,-0.9344937810461381,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.09964865715003804,1.2046847423746794,-0.9344937810461381,0.06591298942057865,1.0,1.0])","[0.7071262192720732,0.34261722670676975]"
7516,1983,Graduation,Married,30096,1,0,,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,41,45,0,1,"[41.0,30.0,45.0,0.0,1.0]","[-1.184422076293602,-0.6597982265670591,-0.9311728970869302,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-1.184422076293602,-0.6597982265670591,-0.9311728970869302,0.06591298942057865,1.0,1.0])","[0.7478861905568336,-1.442057267254989]"
7247,1960,Graduation,Widow,47916,0,1,,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,64,606,0,1,"[64.0,72.0,606.0,0.0,1.0]","[0.7347924344988573,0.7903551937209597,0.00033505347088534453,0.0,0.06591298942057865]",0.0,4.0,"(4,[0],[1.0])","(7,[4],[1.0])","(16,[0,1,2,4,5,13],[0.7347924344988573,0.7903551937209597,0.00033505347088534453,0.06591298942057865,1.0,1.0])","[0.019224259868506725,1.003945420262692]"
11100,1972,Graduation,Divorced,51813,1,1,,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,63,0,2,"[52.0,37.0,63.0,0.0,2.0]","[-0.2665368754798171,-0.41810598985238934,-0.9012849414540591,0.0,1.3960489921421362]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[-0.2665368754798171,-0.41810598985238934,-0.9012849414540591,1.3960489921421362,1.0,1.0])","[1.6324098303553978,-0.2859336577515422]"
4646,1951,2n Cycle,Married,78497,0,0,,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,73,978,0,0,"[73.0,44.0,978.0,0.0,0.0]","[1.4857894169828632,-0.17641375313771954,0.6180194698835545,0.0,-1.264223013300979]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[1.4857894169828632,-0.17641375313771954,0.6180194698835545,-1.264223013300979,1.0,1.0])","[-1.3739222600718424,1.0336944838776851]"
3037,1983,PhD,Married,50150,0,0,,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,41,410,0,0,"[41.0,32.0,410.0,0.0,0.0]","[-1.184422076293602,-0.5907433017914392,-0.3251115745314887,0.0,-1.264223013300979]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-1.184422076293602,-0.5907433017914392,-0.3251115745314887,-1.264223013300979,1.0,1.0])","[-0.6184816880069315,-1.5762479583777806]"
1473,1960,2n Cycle,Single,47823,0,1,,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,64,72,0,1,"[64.0,0.0,72.0,0.0,1.0]","[0.7347924344988573,-1.6956220982013583,-0.8863409636376236,0.0,0.06591298942057865]",3.0,2.0,"(4,[3],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,8,11],[0.7347924344988573,-1.6956220982013583,-0.8863409636376236,0.06591298942057865,1.0,1.0])","[0.6608678584499772,-0.27722808096437884]"
1016,1959,PhD,Single,34554,0,1,,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,65,55,0,1,"[65.0,43.0,55.0,0.0,1.0]","[0.8182365436637469,-0.2109412155255295,-0.9145684772908907,0.0,0.06591298942057865]",1.0,2.0,"(4,[1],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,6,11],[0.8182365436637469,-0.2109412155255295,-0.9145684772908907,0.06591298942057865,1.0,1.0])","[0.6710642995434568,0.4748045254847242]"
4518,1979,Graduation,Together,85693,0,1,,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,45,1169,0,1,"[45.0,59.0,1169.0,0.0,1.0]","[-0.8506456396340438,0.34149818267943005,0.9351638879879088,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.8506456396340438,0.34149818267943005,0.9351638879879088,0.06591298942057865,1.0,1.0])","[-0.5925684008226808,-0.4135412455876828]"
9370,1945,PhD,Married,65846,0,0,,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,79,1120,0,0,"[79.0,68.0,1120.0,0.0,0.0]","[1.9864540719722004,0.6522453441697198,0.8538022309873153,0.0,-1.264223013300979]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[1.9864540719722004,0.6522453441697198,0.8538022309873153,-1.264223013300979,1.0,1.0])","[-1.561074315544275,1.878526602419231]"
8908,1959,Graduation,Married,87195,0,0,,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,65,1097,0,0,"[65.0,35.0,1097.0,0.0,0.0]","[0.8182365436637469,-0.4871609146280093,0.8156120654564245,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.8182365436637469,-0.4871609146280093,0.8156120654564245,-1.264223013300979,1.0,1.0])","[-1.4917519169024205,0.3510625430035462]"
